x,y,z,color
2388,0,0,0
2389,0,0,0
2390,0,0,0
2391,0,0,0
2392,0,0,0
2393,0,0,0
2394,0,0,0
2395,0,0,0
2396,0,0,0
2397,0,0,0
2398,0,0,0
2399,0,0,0
2400,0,0,0
2401,0,0,0
2402,0,0,0
2403,0,0,0
2404,0,0,0
2405,0,0,0
2406,0,0,0
2407,0,0,0
2408,0,0,0
2409,0,0,0
2410,0,0,0
2411,0,0,0
2412,0,0,0
2413,0,0,0
2414,0,0,0
2415,0,0,0
2416,0,0,0
2417,0,0,0
2418,0,0,0
2419,0,0,0
2420,0,0,0
2421,0,0,0
2422,0,0,0
2423,0,0,0
2424,0,0,0
2425,0,0,0
2426,0,0,0
2427,0,0,0
2428,0,0,0
2429,0,0,0
2430,0,0,0
2431,0,0,0
2432,0,0,0
2433,0,0,0
2434,0,0,0
2435,0,0,0
2436,0,0,0
2437,0,0,0
2438,0,0,0
2439,0,0,0
2439,1,0,0
2439,2,0,0
2439,3,0,0
2439,4,0,0
2439,5,0,0
2439,6,0,0
2439,7,0,0
2439,8,0,0
2439,9,0,0
2439,10,0,0
2439,11,0,0
2439,12,0,0
2439,13,0,0
2439,14,0,0
2439,15,0,0
2439,16,0,0
2439,17,0,0
2439,18,0,0
2439,19,0,0
2439,20,0,0
2439,21,0,0
2439,22,0,0
2439,23,0,0
2439,24,0,0
2439,25,0,0
2439,26,0,0
2439,27,0,0
2439,28,0,0
2439,29,0,2
2463,0,0,2
2464,0,0,0
2659,0,0,2
2659,1,0,0
2659,2,0,0
2659,3,0,0
2659,4,0,0
2659,5,0,0
2659,6,0,0
2659,7,0,0
2659,8,0,0
2659,9,0,2
2661,0,0,2
2661,1,0,0
2661,2,0,0
2661,3,0,0
2661,4,0,0
2661,5,0,0
2661,6,0,0
2661,7,0,0
2661,8,0,0
2661,9,0,0
2661,10,0,0
2661,11,0,0
2661,12,0,0
2661,13,0,0
2661,14,0,0
2661,15,0,0
2661,16,0,0
2661,17,0,0
2661,18,0,0
2661,19,0,0
2661,20,0,0
2661,21,0,0
2661,22,0,0
2661,23,0,0
2661,24,0,0
2661,25,0,0
2661,26,0,0
2661,27,0,0
2661,28,0,0
2661,29,0,0
2661,30,0,0
2661,31,0,0
2661,32,0,0
2661,33,0,0
2661,34,0,0
2661,35,0,0
2661,36,0,0
2661,37,0,0
2661,38,0,0
2661,39,0,0
2661,40,0,0
2661,41,0,0
2661,42,0,0
2661,43,0,0
2661,44,0,0
2661,45,0,0
2661,46,0,0
2661,47,0,0
2661,48,0,0
2661,49,0,0
2661,50,0,0
2661,51,0,0
2661,52,0,0
2661,53,0,0
2661,54,0,0
2661,55,0,0
2661,56,0,0
2661,57,0,0
2661,58,0,0
2661,59,0,0
2661,60,0,0
2661,61,0,0
2661,62,0,0
2661,63,0,0
2661,64,0,0
2661,65,0,0
2661,66,0,0
2661,67,0,0
2661,68,0,0
2661,69,0,0
2661,70,0,0
2661,71,0,0
2661,72,0,2
2663,0,0,2
2664,0,0,0
2665,0,0,0
2666,0,0,0
2667,0,0,0
2668,0,0,0
2669,0,0,0
2670,0,0,0
2671,0,0,0
2672,0,0,0
2672,1,0,0
2672,2,0,0
2672,3,0,0
2672,4,0,0
2672,5,0,0
2672,6,0,0
2672,7,0,0
2672,8,0,0
2672,9,0,2
2674,0,0,2
2674,1,0,0
2674,2,0,0
2674,3,0,0
2674,4,0,0
2674,5,0,0
2674,6,0,0
2674,7,0,0
2674,8,0,0
2674,9,0,0
2674,10,0,0
2674,11,0,0
2674,12,0,0
2674,13,0,0
2674,14,0,0
2674,15,0,0
2674,16,0,0
2674,17,0,0
2674,18,0,0
2674,19,0,0
2674,20,0,0
2674,21,0,0
2674,22,0,0
2674,23,0,0
2674,24,0,0
2674,25,0,0
2674,26,0,0
2674,27,0,0
2674,28,0,0
2674,29,0,0
2674,30,0,0
2674,31,0,0
2674,32,0,0
2674,33,0,0
2674,34,0,0
2674,35,0,0
2674,36,0,0
2674,37,0,0
2674,38,0,0
2674,39,0,0
2674,40,0,0
2674,41,0,0
2674,42,0,0
2674,43,0,0
2674,44,0,0
2674,45,0,0
2674,46,0,0
2674,47,0,0
2674,48,0,0
2674,49,0,0
2674,50,0,0
2674,51,0,0
2674,52,0,0
2674,53,0,0
2674,54,0,0
2674,55,0,0
2674,56,0,0
2674,57,0,2
2676,0,0,0
2676,1,0,0
2676,2,0,0
2676,3,0,0
2676,4,0,0
2676,5,0,0
2676,6,0,0
2676,7,0,0
2676,8,0,0
2676,9,0,0
2676,10,0,0
2676,11,0,0
2677,0,0,0
2678,0,0,0
2679,0,0,0
2680,0,0,0
2681,0,0,2
2683,0,0,0
2683,1,0,0
2683,2,0,0
2683,3,0,0
2683,4,0,0
2683,5,0,0
2683,6,0,0
2683,7,0,0
2683,8,0,0
2683,9,0,0
2684,0,0,0
2685,0,0,0
2686,0,0,0
2687,0,0,0
2688,0,0,0
2689,0,0,0
2690,0,0,0
2691,0,0,0
2692,0,0,0
2693,0,0,0
2693,1,0,0
2693,2,0,0
2693,3,0,0
2693,4,0,0
2693,5,0,0
2693,6,0,0
2693,7,0,0
2693,8,0,0
2693,9,0,0
2693,10,0,0
2693,11,0,0
2695,0,0,0
2695,1,0,0
2695,2,0,0
2695,3,0,0
2695,4,0,0
2695,5,0,0
2695,6,0,0
2695,7,0,0
2695,8,0,0
2695,9,0,0
2695,10,0,0
2695,11,0,2
2696,0,0,0
2697,0,0,0
2698,0,0,0
2699,0,0,0
2700,0,0,0
2701,0,0,0
2702,0,0,0
2703,0,0,0
2704,0,0,0
2705,0,0,0
2706,0,0,0
2707,0,0,0
2708,0,0,0
2709,0,0,0
2710,0,0,0
2711,0,0,0
2712,0,0,0
2713,0,0,0
2714,0,0,0
2715,0,0,0
2716,0,0,0
2717,0,0,0
2718,0,0,0
2719,0,0,0
2720,0,0,0
2721,0,0,0
2722,0,0,0
2723,0,0,0
2724,0,0,0
2725,0,0,0
2726,0,0,0
2727,0,0,2
2729,0,0,2
2729,1,0,0
2729,2,0,0
2729,3,0,0
2729,4,0,0
2729,5,0,0
2729,6,0,0
2729,7,0,0
2729,8,0,0
2729,9,0,0
2729,10,0,0
2729,11,0,0
2729,12,0,0
2729,13,0,0
2729,14,0,0
2729,15,0,0
2729,16,0,0
2729,17,0,0
2729,18,0,0
2729,19,0,0
2729,20,0,0
2729,21,0,0
2729,22,0,0
2729,23,0,0
2729,24,0,0
2729,25,0,0
2729,26,0,0
2729,27,0,0
2729,28,0,0
2729,29,0,0
2729,30,0,0
2729,31,0,0
2748,0,0,2
2749,0,0,0
2750,0,0,0
2751,0,0,0
2752,0,0,0
2753,0,0,0
2754,0,0,0
2755,0,0,0
2756,0,0,0
2757,0,0,0
2758,0,0,0
2759,0,0,0
2760,0,0,0
2761,0,0,0
2762,0,0,0
2763,0,0,0
2764,0,0,0
2765,0,0,0
2766,0,0,0
2767,0,0,0
2768,0,0,0
2769,0,0,0
2770,0,0,0
2771,0,0,0
2772,0,0,0
2773,0,0,0
2774,0,0,0
2775,0,0,0
2776,0,0,0
2777,0,0,0
2778,0,0,0
2779,0,0,0
2780,0,0,0
2781,0,0,0
2782,0,0,0
2783,0,0,0
2784,0,0,0
2785,0,0,0
2786,0,0,0
2787,0,0,0
2788,0,0,0
2789,0,0,0
2790,0,0,0
2791,0,0,0
2792,0,0,0
2793,0,0,0
2794,0,0,0
2795,0,0,0
2796,0,0,0
2796,1,0,0
2796,2,0,0
2796,3,0,0
2796,4,0,0
2796,5,0,0
2796,6,0,0
2796,7,0,0
2796,8,0,0
2796,9,0,0
2796,10,0,0
2798,0,0,2
2798,1,0,0
2798,2,0,0
2798,3,0,0
2798,4,0,0
2798,5,0,0
2798,6,0,0
2798,7,0,0
2798,8,0,0
2798,9,0,0
2798,10,0,0
2798,11,0,0
2798,12,0,0
2798,13,0,0
2798,14,0,0
2798,15,0,0
2798,16,0,0
2798,17,0,0
2798,18,0,0
2798,19,0,0
2798,20,0,0
2798,21,0,0
2798,22,0,0
2798,23,0,0
2798,24,0,0
2798,25,0,0
2798,26,0,0
2798,27,0,0
2798,28,0,0
2798,29,0,0
2798,30,0,0
2798,31,0,0
2798,32,0,0
2798,33,0,0
2798,34,0,0
2798,35,0,0
2798,36,0,0
2798,37,0,0
2798,38,0,0
2798,39,0,0
2798,40,0,0
2798,41,0,0
2798,42,0,0
2798,43,0,0
2798,44,0,0
2798,45,0,0
2798,46,0,0
2798,47,0,0
2798,48,0,0
2798,49,0,0
2798,50,0,0
2798,51,0,0
2798,52,0,0
2798,53,0,0
2798,54,0,0
2798,55,0,0
2798,56,0,0
2798,57,0,0
2798,58,0,0
2798,59,0,0
2798,60,0,0
2798,61,0,0
2798,62,0,0
2798,63,0,0
2798,64,0,0
2798,65,0,0
2798,66,0,0
2798,67,0,0
2798,68,0,0
2798,69,0,0
2798,70,0,0
2798,71,0,0
2798,72,0,0
2800,0,0,2
2800,1,0,0
2800,2,0,0
2858,0,0,0
2858,1,0,0
2858,2,0,0
2858,3,0,0
2858,4,0,0
2858,5,0,0
2858,6,0,0
2858,7,0,0
2858,8,0,0
2858,9,0,0
2858,10,0,0
2858,11,0,0
2858,12,0,0
2858,13,0,0
2858,14,0,0
2858,15,0,0
2858,16,0,0
2858,17,0,0
2858,18,0,0
2858,19,0,0
2858,20,0,0
2858,21,0,0
2858,22,0,2
2859,0,0,0
2860,0,0,0
2861,0,0,0
2862,0,0,0
2863,0,0,0
2864,0,0,0
2865,0,0,0
2866,0,0,0
2867,0,0,0
2868,0,0,0
2869,0,0,0
2870,0,0,0
2871,0,0,0
2872,0,0,0
2873,0,0,0
2874,0,0,0
2875,0,0,0
2876,0,0,0
2877,0,0,0
2878,0,0,0
2879,0,0,0
2880,0,0,0
2881,0,0,0
2882,0,0,0
2883,0,0,0
2884,0,0,0
2885,0,0,0
2886,0,0,0
2887,0,0,0
2888,0,0,0
2889,0,0,0
2890,0,0,0
2891,0,0,0
2892,0,0,0
2893,0,0,0
2894,0,0,0
2895,0,0,0
2896,0,0,0
2897,0,0,0
2898,0,0,0
2899,0,0,0
2900,0,0,0
2901,0,0,0
2902,0,0,0
2903,0,0,0
2904,0,0,0
2905,0,0,0
2906,0,0,0
2907,0,0,0
2908,0,0,0
2909,0,0,0
2910,0,0,0
2911,0,0,0
2912,0,0,0
2913,0,0,0
2914,0,0,0
2915,0,0,0
2916,0,0,0
2917,0,0,0
2918,0,0,0
2919,0,0,0
2920,0,0,0
2921,0,0,0
2922,0,0,0
2923,0,0,0
2924,0,0,0
2924,1,0,0
2924,2,0,0
2924,3,0,0
2924,4,0,0
2924,5,0,0
2924,6,0,0
2924,7,0,0
2924,8,0,0
2924,9,0,0
2924,10,0,0
2924,11,0,0
2924,12,0,0
2924,13,0,0
2924,14,0,2
2926,0,0,2
2926,1,0,0
2926,2,0,0
2926,3,0,0
2926,4,0,0
2926,5,0,0
2926,6,0,0
2926,7,0,0
2926,8,0,0
2926,9,0,0
2926,10,0,0
2926,11,0,0
2926,12,0,0
2926,13,0,0
2926,14,0,0
2926,15,0,0
2926,16,0,0
2926,17,0,0
2926,18,0,0
2926,19,0,0
2926,20,0,0
2926,21,0,0
2926,22,0,0
2926,23,0,0
2926,24,0,0
2926,25,0,0
2926,26,0,0
2926,27,0,0
2926,28,0,0
2926,29,0,0
2926,30,0,0
2926,31,0,0
2926,32,0,0
2926,33,0,0
2926,34,0,0
2926,35,0,0
2926,36,0,0
2926,37,0,0
2926,38,0,0
2926,39,0,0
2926,40,0,0
2926,41,0,0
2926,42,0,0
2926,43,0,0
2926,44,0,0
2926,45,0,0
2926,46,0,0
2926,47,0,0
2926,48,0,0
2926,49,0,0
2926,50,0,0
2926,51,0,0
2926,52,0,0
2926,53,0,0
2926,54,0,0
2926,55,0,0
2926,56,0,0
2926,57,0,0
2926,58,0,0
2926,59,0,0
2926,60,0,0
2926,61,0,0
2926,62,0,0
2926,63,0,0
2926,64,0,0
2926,65,0,0
2926,66,0,0
2926,67,0,0
2926,68,0,0
2926,69,0,0
2926,70,0,0
2926,71,0,0
2926,72,0,0
2926,73,0,0
2926,74,0,0
2926,75,0,0
2926,76,0,0
2926,77,0,0
2926,78,0,0
2926,79,0,0
2926,80,0,0
2926,81,0,0
2926,82,0,0
2926,83,0,0
2926,84,0,0
2926,85,0,0
2926,86,0,0
2926,87,0,0
2926,88,0,0
2926,89,0,0
2926,90,0,0
2926,91,0,0
2926,92,0,0
2926,93,0,0
2926,94,0,0
2926,95,0,0
2926,96,0,0
2926,97,0,0
2926,98,0,0
2926,99,0,0
2926,100,0,0
2926,101,0,0
2926,102,0,0
2926,103,0,0
2926,104,0,0
2926,105,0,0
2926,106,0,0
2926,107,0,0
2926,108,0,0
2926,109,0,0
2926,110,0,0
2926,111,0,0
2926,112,0,0
2926,113,0,0
2926,114,0,0
2926,115,0,0
2926,116,0,0
2926,117,0,0
2926,118,0,0
2926,119,0,0
2926,120,0,0
2926,121,0,0
2926,122,0,0
2926,123,0,0
2926,124,0,0
2926,125,0,0
2926,126,0,0
2926,127,0,0
2926,128,0,0
2926,129,0,0
2926,130,0,0
2926,131,0,0
2926,132,0,0
2926,133,0,0
2926,134,0,0
2926,135,0,0
2926,136,0,0
2926,137,0,0
2926,138,0,0
2926,139,0,0
2926,140,0,0
2926,141,0,0
2926,142,0,0
2926,143,0,0
2926,144,0,0
2926,145,0,0
2926,146,0,0
2926,147,0,0
2926,148,0,0
2926,149,0,0
2926,150,0,0
2926,151,0,0
2926,152,0,0
2926,153,0,0
2926,154,0,0
2926,155,0,0
2926,156,0,0
2926,157,0,0
2926,158,0,0
2926,159,0,0
2926,160,0,0
2926,161,0,0
2926,162,0,0
2926,163,0,0
2926,164,0,2
2928,0,0,2
2929,0,0,0
2930,0,0,0
2931,0,0,0
2932,0,0,0
2933,0,0,0
2934,0,0,0
2935,0,0,0
2936,0,0,0
2937,0,0,0
2938,0,0,0
2939,0,0,0
2940,0,0,0
2941,0,0,0
2942,0,0,0
2943,0,0,0
2944,0,0,0
2945,0,0,0
2946,0,0,0
2947,0,0,0
2948,0,0,0
2949,0,0,0
2950,0,0,0
2951,0,0,0
2951,1,0,0
2951,2,0,2
2974,0,0,2
2974,1,0,0
2974,2,0,0
2974,3,0,0
2974,4,0,0
2974,5,0,0
2974,6,0,0
2974,7,0,0
2974,8,0,0
2974,9,0,0
2974,10,0,0
2974,11,0,0
2974,12,0,0
2974,13,0,0
2974,14,0,0
2974,15,0,0
2974,16,0,0
2974,17,0,0
2974,18,0,0
2974,19,0,0
2974,20,0,0
2974,21,0,0
2974,22,0,0
2974,23,0,0
2974,24,0,0
2974,25,0,0
2974,26,0,0
2974,27,0,0
2974,28,0,0
2974,29,0,0
2974,30,0,0
2974,31,0,0
2974,32,0,0
2974,33,0,0
2974,34,0,0
2974,35,0,0
2974,36,0,0
2974,37,0,0
2974,38,0,0
2974,39,0,0
2974,40,0,0
2974,41,0,0
2974,42,0,0
2974,43,0,0
2974,44,0,0
2974,45,0,0
2974,46,0,0
2974,47,0,0
2974,48,0,0
2974,49,0,0
2974,50,0,0
2974,51,0,0
2974,52,0,0
2974,53,0,0
2974,54,0,0
2974,55,0,0
2974,56,0,0
2974,57,0,0
2974,58,0,0
2974,59,0,0
2974,60,0,0
2974,61,0,0
2974,62,0,0
2974,63,0,0
2974,64,0,0
2974,65,0,0
2974,66,0,0
2974,67,0,0
2974,68,0,0
2974,69,0,0
2974,70,0,0
2974,71,0,0
2974,72,0,0
2974,73,0,0
2974,74,0,0
2974,75,0,0
2974,76,0,0
2974,77,0,0
2974,78,0,0
2974,79,0,0
2974,80,0,0
2974,81,0,0
2974,82,0,0
2974,83,0,0
2974,84,0,0
2974,85,0,0
2974,86,0,0
2974,87,0,0
2974,88,0,0
2974,89,0,0
2974,90,0,0
2974,91,0,0
2974,92,0,0
2974,93,0,0
2974,94,0,0
2974,95,0,0
2974,96,0,0
2974,97,0,0
2974,98,0,0
2974,99,0,0
2974,100,0,0
2974,101,0,0
2974,102,0,0
2974,103,0,0
2974,104,0,0
2974,105,0,0
2974,106,0,0
2974,107,0,0
2974,108,0,0
2974,109,0,0
2974,110,0,0
2974,111,0,0
2974,112,0,0
2974,113,0,0
2974,114,0,0
2974,115,0,0
2974,116,0,0
2974,117,0,0
2974,118,0,0
2974,119,0,0
2974,120,0,0
2974,121,0,0
2974,122,0,2
2976,0,0,0
2976,1,0,0
2976,2,0,0
2976,3,0,0
2976,4,0,0
2976,5,0,0
2976,6,0,0
2976,7,0,0
2976,8,0,0
2976,9,0,0
2976,10,0,0
2976,11,0,0
2976,12,0,0
2976,13,0,0
2976,14,0,0
2976,15,0,0
2976,16,0,0
2976,17,0,0
2977,0,0,0
2978,0,0,0
2979,0,0,0
2980,0,0,0
2981,0,0,0
2982,0,0,0
2983,0,0,0
2984,0,0,0
2985,0,0,0
2986,0,0,0
2987,0,0,0
2988,0,0,0
2989,0,0,0
2990,0,0,0
2991,0,0,0
2992,0,0,0
2993,0,0,0
2994,0,0,0
2995,0,0,0
2996,0,0,0
2997,0,0,0
2998,0,0,0
2999,0,0,0
3000,0,0,0
3001,0,0,0
3002,0,0,0
3003,0,0,0
3004,0,0,0
3005,0,0,0
3006,0,0,0
3007,0,0,0
3008,0,0,0
3009,0,0,0
3010,0,0,0
3011,0,0,0
3012,0,0,0
3013,0,0,0
3014,0,0,0
3015,0,0,0
3016,0,0,0
3017,0,0,0
3018,0,0,0
3019,0,0,0
3020,0,0,0
3021,0,0,0
3022,0,0,0
3023,0,0,0
3024,0,0,0
3025,0,0,0
3026,0,0,0
3027,0,0,0
3028,0,0,0
3028,1,0,0
3028,2,0,0
3028,3,0,0
3028,4,0,0
3028,5,0,0
3028,6,0,0
3028,7,0,0
3028,8,0,0
3028,9,0,0
3028,10,0,0
3028,11,0,0
3028,12,0,0
3028,13,0,0
3028,14,0,0
3028,15,0,2
3030,0,0,2
3031,0,0,0
3032,0,0,0
3033,0,0,0
3034,0,0,0
3035,0,0,0
3036,0,0,0
3037,0,0,0
3038,0,0,0
3039,0,0,0
3040,0,0,0
3041,0,0,0
3042,0,0,0
3043,0,0,0
3044,0,0,0
3045,0,0,0
3046,0,0,0
3047,0,0,0
3048,0,0,0
3049,0,0,0
3050,0,0,0
3051,0,0,0
3052,0,0,0
3053,0,0,0
3054,0,0,0
3055,0,0,0
3056,0,0,0
3057,0,0,0
3058,0,0,0
3059,0,0,0
3060,0,0,0
3061,0,0,0
3062,0,0,0
3063,0,0,0
3064,0,0,0
3065,0,0,0
3066,0,0,0
3067,0,0,0
3068,0,0,0
3069,0,0,0
3070,0,0,0
3071,0,0,0
3072,0,0,0
3073,0,0,0
3074,0,0,0
3075,0,0,0
3076,0,0,0
3077,0,0,0
3078,0,0,0
3079,0,0,0
3080,0,0,0
3081,0,0,0
3082,0,0,0
3083,0,0,0
3084,0,0,0
3085,0,0,0
3086,0,0,0
3087,0,0,0
3088,0,0,0
3089,0,0,0
3090,0,0,0
3091,0,0,0
3092,0,0,0
3093,0,0,0
3094,0,0,0
3095,0,0,0
3096,0,0,0
3097,0,0,0
3098,0,0,0
3099,0,0,0
3100,0,0,0
3101,0,0,0
3102,0,0,0
3103,0,0,0
3104,0,0,0
3104,1,0,0
3104,2,0,0
3104,3,0,0
3104,4,0,0
3104,5,0,0
3104,6,0,0
3104,7,0,0
3104,8,0,0
3104,9,0,0
3104,10,0,0
3104,11,0,0
3104,12,0,0
3104,13,0,0
3104,14,0,0
3104,15,0,0
3104,16,0,0
3104,17,0,0
3104,18,0,0
3104,19,0,0
3104,20,0,0
3104,21,0,0
3104,22,0,0
3104,23,0,0
3104,24,0,0
3104,25,0,0
3104,26,0,0
3104,27,0,0
3104,28,0,0
3104,29,0,2
3106,0,0,2
3107,0,0,0
3108,0,0,0
3109,0,0,0
3110,0,0,0
3111,0,0,0
3112,0,0,0
3113,0,0,0
3114,0,0,0
3115,0,0,0
3116,0,0,0
3117,0,0,0
3118,0,0,0
3119,0,0,0
3120,0,0,0
3121,0,0,0
3122,0,0,0
3123,0,0,0
3124,0,0,0
3125,0,0,0
3126,0,0,0
3127,0,0,0
3128,0,0,0
3129,0,0,0
3130,0,0,0
3131,0,0,0
3132,0,0,0
3133,0,0,0
3134,0,0,0
3135,0,0,0
3136,0,0,0
3137,0,0,0
3138,0,0,0
3139,0,0,0
3140,0,0,0
3141,0,0,0
3142,0,0,0
3143,0,0,0
3144,0,0,0
3145,0,0,0
3146,0,0,0
3147,0,0,0
3148,0,0,0
3149,0,0,0
3150,0,0,0
3151,0,0,0
3152,0,0,0
3153,0,0,0
3153,1,0,0
3153,2,0,2
3170,0,0,2
3171,0,0,0
3172,0,0,0
3173,0,0,0
3174,0,0,0
3175,0,0,0
3176,0,0,0
3177,0,0,0
3178,0,0,0
3179,0,0,0
3179,1,0,0
3179,2,0,0
3179,3,0,0
3179,4,0,0
3179,5,0,0
3179,6,0,0
3179,7,0,0
3179,8,0,0
3179,9,0,0
3179,10,0,0
3179,11,0,0
3179,12,0,0
3179,13,0,0
3179,14,0,0
3179,15,0,0
3179,16,0,0
3179,17,0,0
3179,18,0,0
3179,19,0,0
3179,20,0,0
3179,21,0,0
3179,22,0,0
3179,23,0,0
3179,24,0,0
3179,25,0,0
3179,26,0,0
3179,27,0,0
3179,28,0,0
3179,29,0,0
3179,30,0,0
3179,31,0,0
3179,32,0,0
3179,33,0,0
3179,34,0,0
3179,35,0,0
3179,36,0,0
3179,37,0,0
3179,38,0,0
3179,39,0,0
3179,40,0,0
3179,41,0,0
3179,42,0,0
3179,43,0,0
3179,44,0,0
3179,45,0,0
3179,46,0,0
3179,47,0,0
3179,48,0,0
3179,49,0,0
3179,50,0,0
3179,51,0,0
3179,52,0,0
3179,53,0,0
3179,54,0,0
3179,55,0,0
3179,56,0,0
3179,57,0,0
3179,58,0,0
3179,59,0,0
3179,60,0,0
3179,61,0,0
3181,0,0,2
3181,1,0,0
3181,2,0,0
3181,3,0,0
3181,4,0,0
3181,5,0,0
3181,6,0,0
3181,7,0,0
3181,8,0,0
3181,9,0,0
3181,10,0,0
3181,11,0,0
3181,12,0,0
3181,13,0,0
3181,14,0,0
3181,15,0,0
3181,16,0,0
3181,17,0,0
3181,18,0,0
3181,19,0,0
3181,20,0,0
3181,21,0,0
3181,22,0,0
3181,23,0,0
3181,24,0,0
3181,25,0,0
3181,26,0,0
3181,27,0,0
3181,28,0,0
3181,29,0,0
3181,30,0,0
3181,31,0,0
3181,32,0,0
3181,33,0,0
3181,34,0,0
3181,35,0,0
3181,36,0,0
3181,37,0,0
3181,38,0,0
3181,39,0,0
3181,40,0,0
3181,41,0,0
3181,42,0,0
3181,43,0,0
3181,44,0,0
3181,45,0,0
3181,46,0,0
3181,47,0,0
3181,48,0,0
3181,49,0,2
3183,0,0,0
3183,1,0,0
3183,2,0,0
3183,3,0,0
3183,4,0,0
3183,5,0,0
3183,6,0,0
3183,7,0,0
3183,8,0,0
3183,9,0,0
3183,10,0,0
3183,11,0,0
3183,12,0,0
3183,13,0,0
3183,14,0,0
3183,15,0,0
3183,16,0,0
3183,17,0,0
3183,18,0,0
3183,19,0,0
3183,20,0,0
3183,21,0,0
3183,22,0,0
3183,23,0,0
3183,24,0,0
3183,25,0,0
3183,26,0,0
3183,27,0,0
3183,28,0,0
3183,29,0,0
3183,30,0,0
3183,31,0,0
3183,32,0,0
3183,33,0,0
3183,34,0,0
3183,35,0,0
3183,36,0,0
3183,37,0,0
3183,38,0,0
3183,39,0,0
3183,40,0,0
3183,41,0,0
3183,42,0,0
3183,43,0,0
3183,44,0,0
3183,45,0,0
3183,46,0,0
3183,47,0,0
3183,48,0,0
3183,49,0,2
3184,0,0,0
3185,0,0,0
3186,0,0,0
3187,0,0,0
3188,0,0,0
3189,0,0,0
3190,0,0,0
3191,0,0,0
3192,0,0,0
3193,0,0,0
3194,0,0,0
3195,0,0,0
3196,0,0,0
3197,0,0,0
3198,0,0,0
3199,0,0,0
3200,0,0,0
3201,0,0,0
3202,0,0,0
3203,0,0,0
3204,0,0,0
3205,0,0,0
3206,0,0,0
3207,0,0,0
3208,0,0,0
3209,0,0,0
3210,0,0,0
3211,0,0,0
3212,0,0,0
3213,0,0,0
3214,0,0,0
3215,0,0,0
3216,0,0,0
3217,0,0,0
3218,0,0,0
3219,0,0,0
3220,0,0,0
3221,0,0,0
3222,0,0,0
3223,0,0,0
3224,0,0,0
3225,0,0,0
3226,0,0,0
3227,0,0,0
3228,0,0,0
3229,0,0,0
3230,0,0,0
3231,0,0,0
3232,0,0,0
3233,0,0,0
3234,0,0,0
3235,0,0,0
3236,0,0,0
3237,0,0,0
3238,0,0,0
3238,1,0,0
3238,2,0,0
3238,3,0,0
3238,4,0,0
3238,5,0,0
3238,6,0,0
3238,7,0,0
3238,8,0,0
3238,9,0,0
3238,10,0,0
3238,11,0,0
3238,12,0,0
3238,13,0,0
3238,14,0,0
3240,0,0,2
3240,1,0,0
3240,2,0,0
3240,3,0,0
3240,4,0,0
3240,5,0,0
3240,6,0,0
3240,7,0,0
3240,8,0,0
3240,9,0,0
3240,10,0,0
3240,11,0,0
3240,12,0,0
3240,13,0,0
3240,14,0,0
3240,15,0,0
3240,16,0,0
3240,17,0,0
3240,18,0,0
3240,19,0,0
3240,20,0,0
3240,21,0,0
3240,22,0,0
3240,23,0,0
3240,24,0,0
3240,25,0,0
3240,26,0,0
3240,27,0,0
3240,28,0,0
3240,29,0,0
3240,30,0,0
3240,31,0,0
3240,32,0,0
3240,33,0,0
3240,34,0,0
3240,35,0,0
3240,36,0,0
3240,37,0,0
3240,38,0,0
3240,39,0,0
3240,40,0,0
3240,41,0,0
3240,42,0,0
3240,43,0,0
3240,44,0,0
3240,45,0,0
3240,46,0,0
3240,47,0,0
3240,48,0,0
3240,49,0,0
3240,50,0,0
3240,51,0,0
3240,52,0,0
3240,53,0,0
3240,54,0,0
3240,55,0,0
3240,56,0,0
3240,57,0,0
3240,58,0,0
3240,59,0,0
3240,60,0,0
3240,61,0,0
3240,62,0,0
3240,63,0,0
3240,64,0,0
3240,65,0,0
3240,66,0,0
3240,67,0,0
3240,68,0,0
3240,69,0,0
3240,70,0,0
3240,71,0,0
3240,72,0,0
3240,73,0,0
3240,74,0,0
3240,75,0,0
3240,76,0,0
3240,77,0,0
3240,78,0,0
3240,79,0,0
3240,80,0,0
3240,81,0,0
3240,82,0,0
3240,83,0,0
3240,84,0,0
3240,85,0,0
3240,86,0,0
3240,87,0,0
3240,88,0,0
3240,89,0,0
3240,90,0,0
3240,91,0,0
3240,92,0,0
3240,93,0,0
3240,94,0,0
3240,95,0,0
3240,96,0,0
3240,97,0,0
3240,98,0,0
3240,99,0,0
3240,100,0,0
3240,101,0,0
3240,102,0,0
3240,103,0,0
3240,104,0,0
3240,105,0,0
3240,106,0,0
3240,107,0,0
3240,108,0,0
3240,109,0,0
3240,110,0,0
3240,111,0,0
3240,112,0,0
3240,113,0,0
3240,114,0,0
3240,115,0,0
3240,116,0,0
3240,117,0,0
3240,118,0,0
3240,119,0,0
3240,120,0,0
3240,121,0,0
3240,122,0,0
3240,123,0,0
3240,124,0,0
3240,125,0,0
3240,126,0,0
3240,127,0,0
3240,128,0,0
3240,129,0,0
3240,130,0,0
3240,131,0,0
3240,132,0,0
3240,133,0,0
3240,134,0,0
3240,135,0,0
3240,136,0,0
3240,137,0,0
3240,138,0,0
3240,139,0,0
3240,140,0,0
3240,141,0,0
3240,142,0,0
3240,143,0,0
3240,144,0,0
3240,145,0,0
3240,146,0,0
3240,147,0,0
3240,148,0,0
3240,149,0,0
3240,150,0,0
3240,151,0,0
3240,152,0,0
3240,153,0,0
3240,154,0,0
3240,155,0,0
